id,name,street,stars,latitude,longitude,imageUrl,locationId
6348,Uttenheimer Hof,Tauferer-Straße - Via Taufers,5,46.8618437,11.9478671,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3043
6349,Hotel Hofer,Kirchgasse - Via Chiesa,2,46.7677679,10.5327254,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2541
6350,Zum Mohren,Hauptstraße - Via Nazionale,4,46.8297654,10.5166914,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2541
6351,Residence Lex,Hauptstraße - Via Nazionale,1,46.8275522,10.5216873,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2541
6352,Ganthalerhof,Wurzerweg - Via Wurz,1,46.645908,11.2292106,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,420
6353,Moarhof,Wurzerweg - Via Wurz,4,46.6465222,11.2272495,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,420
6354,Brunnerhof,Hinterdorferweg - Via Hinterdorf,3,46.6420023,11.2328918,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,420
6355,Hotel Avelina,Hinterdorferweg - Via Hinterdorf,1,46.6413055,11.2330852,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,420
6356,Tratterhof,Hinterdorferweg - Via Hinterdorf,3,46.6405042,11.2335618,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,420
6357,Hotel Mesnerwirt,Kirchweg - Alla Chiesa,4,46.6453241,11.2245344,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,420
6358,Maisonette Meraner Blick,St. Kathreinstraße - Via S. Caterina,1,46.651454,11.2076992,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,420
6359,Mesnerhof,Kirchweg - Alla Chiesa,3,46.6444291,11.2242756,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,420
6360,Hotel Sulfner,St. Kathreinstraße - Via S. Caterina,5,46.6480618,11.2100493,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,420
6361,Steinerhof,Hinterdorferweg - Via Hinterdorf,4,46.6423894,11.2278115,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,420
6362,Haflingerhof,Dorfweg - Via Paese,1,46.6467311,11.2248404,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,420
6363,Hotel Hirzer2781,Falzebenerstraße - Via Falzeben,2,46.6533505,11.221361,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,420
6364,Unterwegerhof,Falzebenerstraße - Via Falzeben,2,46.653147,11.2225681,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,420
6365,Hotel Salten,Falzebenerstraße - Via Falzeben,2,46.654196,11.2213826,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,420
6366,Hubertus,Dorfweg - Via Paese,1,46.6471685,11.2245578,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,420
6367,Wieserhof,Locherweg - Via Locher,3,46.6518764,11.2268159,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,420
6368,Hotel Viktoria,Falzebenerstraße - Via Falzeben,5,46.6515122,11.2146999,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,420
6369,Andermax,Helmweg - Via Elmo,4,46.7296139,12.3286035,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7150
6370,Helmhotel,Bozner Straße - Via Bolzano,3,46.7301718,12.3218364,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6440
6371,Baranci,Vitus-Rastpichler-Straße - Via Vitus Rastpichler,3,46.7328015,12.276793,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6440
6372,Garni - Hotel Am Burghügel ***,Freisinger Straße - Via Freising,4,46.731362,12.28437,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6440
6373,Peterlinhof,Saltnerweg - Via Saltner,1,46.4211964,11.243469,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1132
6374,Das Wanda,Garnellenweg - Via Garnellen,4,46.4274135,11.2438237,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1132
6375,Das Panorama,Penegalweg - Via Penegal,1,46.4185173,11.2419448,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1132
6376,Burgunderhof,Saltnerweg - Via Saltner,3,46.4205625,11.2442633,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1132
6377,Torgglhof,Saltnerweg - Via Saltner,3,46.4205141,11.2449295,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1132
6378,Lärchenhof,Saltnerweg - Via Saltner,2,46.4210361,11.2447778,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1132
6379,Preyegg Hof,Saltnerweg - Via Saltner,1,46.4209923,11.245187,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1132
6380,Saltnerhof,Saltnerweg - Via Saltner,4,46.4211041,11.2439662,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1132
6381,Kesslhof,Guflweg - Via Gufl,2,46.4210828,11.2500194,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1132
6382,Hotel Schlosshof - Castello,Bahnhofstraße - Via Stazione,5,46.4956683,11.4469138,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5929
6383,Eggentaler Hof,Eggentaler Straße - Via Val d'Ega,3,46.49111,11.3949323,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2398
6384,Valentinerhof,,4,46.5512332,11.5700226,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1803
6385,Hotel Rosa Eco Alpin Spa Resort,Compatsch,4,46.5411155,11.6123157,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1803
6386,Chalet Dolomites,Compatsch,2,46.5393761,11.6152471,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1803
6387,Alpenroyal,Paniderstraße - Via Panider,5,46.5660065,11.5626842,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1803
6388,Hotel Goldenes Rössl,Bühlweg - Vicolo Bühl,2,46.5677819,11.5599652,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1803
6389,Sensoria Dolomites,Schlernstraße - Via Sciliar,5,46.5410411,11.5625388,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1803
6390,Frommer Haus,Compatsch,2,46.5384835,11.6029071,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1803
6391,Hotel Arvina,Patenerweg - Via Paten,3,46.5482195,11.5718007,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1803
6392,Dolomites Living Hotel Tirler,Saltria,4,46.5207197,11.6662774,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4982
6393,Hotel Compatsch,Compatsch,3,46.5420206,11.617027,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1803
6394,Alpina Dolomites,Compatsch,5,46.5428418,11.6158186,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1803
6395,Hotel Seelaus Bullaccia,Compatschweg,3,46.5385967,11.6100158,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1803
6396,Hotel Rastbichler,Via Valle Pusteria,4,46.8079343,11.8095296,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2102
6397,Tauber's Bio Vitalhotel,Pustertaler Straße - Via Valle Pusteria,1,46.8095409,11.8100721,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2102
6398,Park Hotel Post,Tinneplatz - Piazza Tinne,5,46.6391914,11.565485,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2121
6399,Hotel Raffl,Via San Giacomo - St. Jakobstraße,5,46.4509037,11.3358241,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3542
6400,Hotel Bellevue,Freiheitsstraße - Corso della Libertà,3,46.6714161,11.1531958,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4095
6401,Hotel Windsor,Rätiastraße - Via Rezia,4,46.6692844,11.1531362,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4095
6402,Hotel Prinz Rudolf,Naifweg - Via Val di Nova,2,46.6709991,11.2024061,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7019
6403,Hotel Aurora,Passerpromenade - Passeggiata Lungo Passirio,5,46.6703348,11.1598856,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4095
6404,Albergo Gader,Strada Longega,2,46.7218467,11.890927,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6611
6405,Sport Hotel exclusive,Strada al Plan Dessora,5,46.6979883,11.9348208,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3941
6406,Alpine Hotel Gran Fodá,Strada Furcia,1,46.7249367,11.9613229,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3941
6407,Dorfnerhof,Gschnon - Casignano,3,46.3023596,11.308576,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4374
6408,Hotel Moarhof,Birchwaldweg - Via Birchwald,4,46.8505714,11.6252449,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2938
6409,Hotel Gitschberg,Enderecker Straße - Via Endereck,4,46.8229684,11.6671061,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5974
6410,Hotel Oberlechner,Panoramaweg,3,46.8154763,11.6635363,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5974
6411,Hotel Edelweiss,Speckerweg - Via Specker,4,46.8183942,11.6677348,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5974
6412,Hotel Kristall,Panoramaweg - Via Panorama,3,46.8152562,11.6632897,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5974
6413,Hotel Rogen,Dorfstraße - Via del Paese,4,46.78592,11.6518762,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5974
6414,Hotel Stocknerhof,St.-Margareth-Straße - Via St. Margareth,3,46.7718894,11.6662248,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4758
6415,Waldheim,Johann-Oberhofer-Straße - Via Johann Oberhofer,2,46.7691946,11.6667872,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4758
6416,Hotel Föhrenhof,Viumser Straße - Via Fiumes,3,46.7695691,11.6670895,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4758
6417,Hotel Waldesruh,St.-Magdalena-Straße - Via S. Maddalena,3,46.7642144,11.6853791,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6122
6418,Hotel Olaga,Peter-Sigmayr-Platz - Piazza Peter Sigmayr,3,46.7613706,12.0293286,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7919
6419,Hotel Rommisa,St.-Nikolaus-Straße - St. Nikolaus,3,46.8146291,11.9985211,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5270
6420,Hotel Rose,Pfitscher Straße - Via Val di Vizze,4,46.9009036,11.4654812,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7906
6421,Hotel Kranebitt Gästehaus,,5,46.9608561,11.5538109,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7906
6422,Hotel Kranebitt,Grube,2,46.9616231,11.5545689,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7906
6423,Hotel Vierbrunnenhof,Vierbrunnenstraße,3,46.8567882,12.0966029,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5875
6424,Gasthof Lechner,Oberrasner Straße - Via Rasun di Sopra,4,46.7910731,12.0567276,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5875
6425,Residence Villa Calluna,Dr.-Daimer-Straße - Via Dr. Daimer,3,46.9191371,11.9573297,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1228
6426,Garni Niederbacher,Dr.-Daimer-Straße - Via Dr. Daimer,3,46.9180748,11.9570201,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1228
6427,Hotel Fontanella,Strada S. Antone,1,46.6912084,11.8483647,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6611
6428,Ostaria Posta,Strada Picolin,3,46.6885986,11.8946107,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6611
6429,Residence Hotel Gardena,Streda Chemun,3,46.5594901,11.7169346,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6858
6430,Hotel Feldrand,Weissenbach,3,46.7463118,11.3588307,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6946
6431,Broi,Streda Cir,1,46.5554985,11.760312,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7077
6432,Hotel Granbaita Dolomites,Streda Nives,5,46.5566203,11.7582811,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7077
6433,Apartments & Suites Hotel Garden - Gardenahotels,Streda Plan De Gralba,3,46.5330487,11.7730317,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7077
6434,Wolf,Streda Plan De Gralba,5,46.5322836,11.7742897,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7077
6435,Hotel Alaska,Streda Dantercëpies,3,46.5569372,11.767065,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7077
6436,Garni Hotel Rosengarten,Streda Dantercëpies,4,46.5587082,11.7682641,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7077
6437,Garni Villa Maria,Streda Frëina,3,46.5514825,11.762626,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7077
6438,Berghotel Sexten,Helmweg - Via Monte Elmo,5,46.6918324,12.3676031,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7150
6439,Biovita Alpi Hotel,Alpe-Nemes-Strasse - Via Alpe-Nemes,2,46.689226,12.3685023,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7150
6440,Hotel Willy,Waldheimweg - Via Waldheim,3,46.694835,12.3547011,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7150
6441,Hotel Felseneck,Passeirer Straße,3,46.8123861,11.2472516,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6573
6442,Dependance Panorama,Passeirer Straße - Via Passiria,4,46.8026619,11.2404073,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6573
6443,Tirolerhof,Pustert. Sonnenstraße  - Strada del Sole Val Pusteria,3,46.8305732,11.7732261,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7488
6444,Hotel Somvita - FeWo + Zimmer,Hauptstraße - Via Principale,4,46.6833999,11.160343,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7547
6445,Hotel Tirolerhof,Parkstraße - Via Parco,5,46.3437111,11.2474857,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7494
6446,Traminerhof,Weinstraße - Strada del Vino,2,46.3428733,11.2460176,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7494
6447,Hotel Grones,Streda Stufan,4,46.5732049,11.6788349,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4982
6448,Classic Hotel am Stetteneck,Streda Rezia,5,46.5746141,11.6709023,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4982
6449,Dolomiti Madonna,Streda Rezia,3,46.5720445,11.677148,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4982
6450,Grümer Baum,Leadner-Alm-Weg - Via Malga Leadn,1,46.608267,11.238808,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8090
6451,Gasthaus Alpenrose,Vöraner Straße - Via Verano,2,46.6259587,11.211022,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,420
6452,Hotel Alber,Seilbahnstraße - Via Funivia,4,46.6041978,11.223413,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8090
6453,Wieserhof,Bachweg - Via Bachweg,3,46.6041376,11.2274906,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8090
6454,Obkircherhof,Vöraner Straße - Via Verano,5,46.6078628,11.2260881,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8090
6455,Obermichelerhof,Kompatschweg - Via Kompatsch,1,46.6153317,11.2686891,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4085
6456,Gruberhof,Hinterkofler Weg - Via Hinterkofl,5,46.6146114,11.210748,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8090
6457,Hotel Garni Arnica,Via Lungolago,2,46.140023,10.9592798,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4304
6458,Hotel Martinelli,Via del Car - Strada Provinciale Bordala,5,45.8912565,10.9519009,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6250
6459,Schloss Hotel Korb,Hocheppaner Weg - Strada Castel d'Appiano,1,46.4818725,11.2490214,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,284
6460,Plankensteiner,Sonnbergstraße - Sonnberg,4,46.7938788,11.9828023,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5270
6461,Hotel Garden,Via Paolina Caproni Maini,1,45.9241214,10.8901913,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,312
6462,Da Neni,Via F. Filzi,5,45.8540687,10.9680409,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4642
6463,Gassenwirt,Kiener Dorfweg,4,46.8091831,11.8417449,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2102
6464,Capri,Via Resia - Reschenstraße,3,46.487659,11.3184451,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,790
6465,Almhof Call,Plazores Straße,4,46.6992557,11.934646,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3941
6466,Al Marinaio,Via dei Marinai d'Italia,3,46.0353564,11.1264783,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7737
6467,Sporting Trento,Via Roberto da Sanseverino,3,46.0511303,11.1123839,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7737
6468,Bellavista Relax Hotel,Viale Vittorio Emanuele,3,46.0150398,11.2957681,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3653
6469,Gasthaus Kreuz,Eggental,1,46.4346392,11.4690119,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4830
6470,Parc Hotel Sulden,Località Solda,4,46.5267513,10.5840174,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7365
6471,Dolomiten Wellness Residenz Mirabell,Hans von Perthaler Straße,3,46.7607174,12.0342807,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7919
6472,Quellenhof Guesthouse (V&P),Pseirer Straße - Via Passiria,5,46.7480184,11.2063186,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6612
6473,Hotel Tyrol,Kirchweg,4,46.6428163,11.7159759,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3012
6474,Agritur Bortolotti,Via Montesei,2,46.0685549,11.2401625,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5277
6475,Hotel Panoramik,Sandbichlweg - Via Sandbichl,3,46.7980741,11.6661053,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5974
6476,Hotel Somont,Streda Ciampinëi,4,46.549739,11.7635024,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7077
