id,name,street,stars,latitude,longitude,imageUrl,locationId
557,Stella Maris,"Via San Nicolò, 68",3,44.3233693,9.1480499,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1201
558,B&B Passo Selvatico,,1,44.3920958,9.1656688,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,419
559,Hotel Zoagli,"Piazza Stazione, 5",2,44.3356516,9.2694607,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8441
560,Infinity Mare/Monti,"Via della Repubblica, 20",3,44.3494551,9.1546141,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1201
561,Agriturismo Il Frantoio,"Via San Sebastiano, 10",2,44.193764,9.6110598,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,799
562,L'ancora,"Via Piero Schiaffino, 11",3,44.3515179,9.1522326,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1201
563,Grand Hotel Portovenere,,5,44.0519656,9.8359722,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5693
564,Albergo Bar Genio,,2,44.0518237,9.834334,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5693
565,Le Terrazze Sul Mare,,2,44.351161,9.2793131,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8441
566,La casa di Elisa,"Via della Repubblica, 105",2,44.3507016,9.1529126,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1201
567,Monte Carmo,,3,44.1906702,8.1353643,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,531
568,Maria Nella,,3,44.192676,8.1283363,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,531
569,Aquila d'oro,,3,44.4442616,8.4349039,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5646
570,Arc en ciel,"Viale Torino, 39",3,43.8992511,8.0785097,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
571,Agriturismo Le Giare,,2,44.0379573,8.122659,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8292
572,La Gioia,"Via San Fortunato, 5",3,44.3513976,9.1522313,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1201
573,AltraVista Guesthouse,,2,44.1685842,9.6372552,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
574,Affittacamere Casa Danè,"Via Pietro Paleocapa, 4",3,44.1106998,9.8153508,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
575,Hotel Genziana,,1,44.4100187,8.9306003,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
576,B&B Pietre Antiche,,2,44.2224996,8.375222,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8169
577,Quincas,"Via Colle degli ulivi, 9",2,44.3823846,9.1516146,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,419
578,Antica Dimora Rooms,"Via Francesco Maria Della Rovere, 13",2,44.338385,8.509273,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,128
579,B&B il Cappero,,2,44.339034,8.4631586,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,129
580,La Meridiana,,5,44.0308168,8.115061,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3097
581,Foresteria,,3,44.0344366,8.1126584,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3097
582,Borgata Cantone Country House,,2,44.0296314,8.1025753,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3097
583,Agriturismo La Ramera,,2,44.0302898,8.1173074,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3097
584,Agriturismo Mulino del Castello,,2,44.0331653,8.1035079,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3097
585,Agriturismo Terre Di Garlenda,,2,44.0347401,8.0952746,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3097
586,Agriturismo Serrette,,2,44.0363094,8.1191847,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3097
587,Hotel Ristorante Clelia,,3,44.2161212,9.5172873,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2570
588,Albergo Aurelia,"Via Aurelia di levante, 1",3,44.3902211,8.6495083,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2251
589,"Ostello, The Hostel Abbey","Vico di Santa Fede, 8 - 10",2,44.4137251,8.9270701,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
590,Ostello;Castle the Hostel,"Salita di San Nicolò, 25",2,44.4177245,8.9307119,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
591,Ostello Fontanabuona;Hostel,"Strada Statale della Fontana Buona, 57",2,44.4204666,9.2068899,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4264
592,Ostello Cà Lavandin,"Via Sottocase, 12",2,43.9596604,7.868063,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4391
593,Il Mulino di Arianna Agriturismo,Localita Faravello,2,43.9618793,7.8682158,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4391
594,Ostello di Porto Venere,"Via del Comune, 1",2,44.0522461,9.835698,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5693
595,La Dolce Vita,"Via Cristoforo Colombo, 167",2,44.0997285,9.7387794,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5980
596,Hostel Ameglia;Hostel,"Via Circonvallazione, 3",2,44.066261,9.9580035,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,217
597,Ostello Lungomare La Spezia,"Via Dalmazia, 5",2,44.1100815,9.8316426,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
598,Hotel Cantore,,3,44.4117088,8.892598,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
599,guest_house 4366480914,,2,44.1153386,9.7308191,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5980
600,Gilda5terre,"Via Montello, 95",3,44.1153464,9.7305508,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5980
601,La Terrazza sul Golfo,"Via Coregna, 25",2,44.0888513,9.8101479,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
602,La Locanda dei Limone,"Piazza Jurgens, 14",3,44.1091045,9.960987,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6962
603,Ai 3 cantici,,2,43.9916734,7.7661555,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,7810
604,Hotel Aurora,,3,44.1104802,9.8142104,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
605,L'Albatros,,2,44.1097264,9.8153637,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
606,Agriturismo il Pellegrino,,3,44.4396319,9.5570195,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,7622
607,Hotel Mondial,"Via Ottavio Ferraretto, 10",3,44.3498342,9.235276,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5869
608,hotel regina,,3,44.014198,8.1824993,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,97
609,Le stanze di Boccadasse,"Via Felice Cavallotti, 23",2,44.3944086,8.9756241,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
610,Agriturismo Costa di Campo,,2,44.1436413,9.693579,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8114
611,Azienda Agrituristica Il Bandito e la Principessa,"Via Generale Enrico Caviglia, 7",2,44.2293556,8.3206053,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4944
612,Agriturismo Aspettando il Sole,"Via della Concezione, 3",2,44.2226326,8.3244108,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4944
613,Albergo Aurora,,3,44.1446094,8.2753269,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5418
614,Hotel Nettuno,Via SantÈlmo,3,43.900383,8.0761157,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
615,Foresteria della Croce,,2,44.3630073,8.5510339,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8020
616,Hotel Marisa,,3,44.0462442,8.2248087,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,113
617,Palazzo K B&B,,2,44.3560163,8.3480249,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,182
618,villino El Seibo,"Corso Giuseppe Mazzini, 70",2,44.3506829,9.1543572,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1201
619,Boggi House,"Località Case Zatta, 28",2,44.39062,9.4219437,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4168
620,A 2 passi dal mare,"Corso Roma, 37",2,44.1714968,9.6117889,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
621,Hotel Flory,"Via Luigi Bozzo, 3",2,44.3347693,9.2077453,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6878
622,Hotel Carla,"Via Martiri della Libertà, 28",3,44.1711737,9.6169429,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
623,Albergo Villa Gentile,"Via Jacopo da Levanto, 27",1,44.1699738,9.6113756,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
624,B&B La grotta azzurra,"Via della Concia, 1",2,44.1702164,9.6117518,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
625,Hotel Nazionale,"Via Jacopo da Levanto, 20",3,44.1695155,9.6118619,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
626,Hotel Primavera,"Via Cairoli, 5",3,44.1694534,9.611471,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
627,Affittacamere a Creuza,,2,44.3011947,8.4535894,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6992
628,Colazione da Tiffany,"Via Monsignor Vattuone, 2",2,44.2694641,9.4130264,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,7158
629,B&B Il Belvedere,"Vico del Piombo, 7",2,44.4129593,8.9302378,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
630,Ca' dü Nonu,,2,43.8127034,7.6769185,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,7963
631,Antico Principato di Seborga,,2,43.8177018,7.6842519,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,7049
632,Bed & Breakfast Monica,"Via Michele Canzio, 18",3,44.1737654,9.6191486,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
633,Bed & Breakfast Zattera,,3,44.1749121,9.6206976,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
634,Hotel Baia di Levanto,"Piazza Generale Staglieno, 17",1,44.1689627,9.6116794,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
635,Bed & Breakfast Sciamandola,,2,44.1773154,9.6198164,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
636,Bed & Breakfast La Madonnetta,"Via Trento e Trieste, 46",2,44.1729214,9.606807,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
637,Bed & Breakfast Cà del Golfo,,2,44.1720139,9.6076556,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
638,Hotel Lido,,3,44.1476891,8.2817874,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5418
639,Hotel Nazionale. Chiuso da anni.,,3,44.1490683,8.2849637,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5418
640,Bed & Breakfast La Gerbera,"Via Martiri della Libertà, 55",2,44.1724082,9.6168571,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
641,Hotel Villa Marina,"Via Aurelia, 221",3,44.1529028,8.2921014,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5418
642,Agriturismo Villanova,loc. Villanova,4,44.1721644,9.633794,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
643,Bed & Breakfast Fattore,,2,44.1818771,9.6209197,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
644,Cà Melana,,2,44.1962473,9.652253,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
645,Agriturismo B&B Costa di Faraggiana,,2,44.1838742,9.6153048,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
646,Ciao Bella B&B,,2,44.0991279,9.7389675,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5980
647,Affittacamere Marco,,2,44.1694729,9.6137982,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
648,Agriturismo Il risveglio naturale,,2,44.3787311,9.5431525,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8025
649,Megan Hotel,,2,44.410697,8.8872143,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
650,Hotel Ferrari,"Corso Vincenzo De Michiel, 57",3,44.3134412,9.3274802,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2099
651,Paradiso,"Via Giuseppe Garibaldi, 36",3,44.0536814,9.8370308,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5693
652,Villa Argentina,"Via De Gasperi, 170",3,44.1007231,9.7418457,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5980
653,Marina Piccola,"Via Renato Birolli, 120",3,44.1066975,9.7275507,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5980
654,Ca' de Baran,,2,44.1067927,9.7282045,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5980
655,Amar Levanto,"Via Olivi, 2",2,44.1701981,9.6103251,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
656,Affittacamere Le Divine,"Corso Roma, 17a",2,44.1712056,9.6102844,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
657,Casa Fabrizia,,2,44.1197728,9.706994,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8114
658,L'agave cinque terre,,2,44.1198238,9.706754,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8114
659,B&B 3 Passi dal Mare,"Via Fieschi, 204",2,44.1198402,9.707442,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8114
660,Locanda la Lanterna,"Via Solferino, 2",3,44.1197872,9.7075533,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8114
661,Casa Orietta,,3,44.1200058,9.7081997,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8114
662,Hanging Garden,,2,44.1209011,9.7112279,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8114
663,Da Beppe,,2,44.1208058,9.7092634,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8114
664,Cecio,,2,44.1213295,9.7079744,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8114
665,guest_house 4748945623,"Via Aurelia Levante, 50",2,44.343118,9.2430301,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5869
666,Agriturismo Il Pernambucco della Contessa,,2,44.1834468,8.3174404,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2817
667,Hotel Locanda Ca Da Iride,,3,44.1004271,9.7417531,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5980
668,Elvira,Via Diano Calderina,3,43.9130202,8.0548353,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2589
669,La finestra sul giardino,"Via Parodi, 11",2,44.122321,9.7891954,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
670,La Porta per le 5 Terre,"Via Pietro Paleocapa, 2",1,44.1103113,9.8159413,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
671,guest_house 4880163872,,3,44.1113788,9.8421967,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
672,Profumo di mare,,2,44.098363,9.7378672,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5980
673,Hotel Raffy,,3,43.9162892,8.0898643,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
674,Grand Hotel Diana Majestic,"Via degli Oleandri, 25",3,43.9162481,8.0915178,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
675,Hotel Bellevue et Mediterranée,,3,43.9111273,8.0858034,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
676,Hotel Eden Park,"Via Generale Ardoino, 70",3,43.9130765,8.0874744,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
677,Hotel Caravelle,,3,43.9166244,8.0923171,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
