name,street,stars,latitude,longitude,imageUrl,locationId
Bed and Breakfast Le stanze,Genova,0,44.4132881,8.94187,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Bed and Breakfast Old Port,Via di Sottoripa 3,3,44.4109703,8.9288763,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Bed&Breakfast Palazzo Morali,Genova,0,44.4084927,8.9288591,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Bel Soggiorno,Genova,2,44.4059486,8.9407692,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
BEST WESTERN City Hotel,Via San Sebastiano 6,4,44.4092881,8.9354674,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Best Western Hotel Moderno Verdi,Genova,4,44.4069568,8.945353,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
BEST WESTERN Hotel Porto Antico,Genova,3,44.4117977,8.9287126,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Best Western Metropoli,Genova,3,44.4100064,8.935048,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Best Western Premier CHC Airport,Genova,0,44.4212252,8.8550061,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Bigo Guest house,Via Filippo Turati,3,44.4081864,8.928988,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Bologna,Genova,1,44.4141445,8.9266848,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Brignole,Vico del Corallo 13r,3,44.4070347,8.9447123,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Bruxelles Margherita,Via Venti Settembre 19,0,44.4057447,8.9408779,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Capitolo Riviera,Viale delle Palme 16,5,44.382676,9.0397882,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Casa MaMa,Via Capitano del Popolo 1,0,44.4261793,8.8420599,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Casa vacanza Il mare in una stanza,Genova,0,44.3900217,8.9742089,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Case e appartamenti per vacanze,Piazza Claudio Monteverdi 4,2,44.414455,8.8693631,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Check Inn Rooms,Via Venti Settembre 19/5,0,44.4057541,8.9408151,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Columbus Sea,Genova,4,44.4085612,8.9066662,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Comfort Hotel Europa,Vico delle Monachette 8,3,44.4160586,8.9236753,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Della Posta,Genova,2,44.4157,8.9246766,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Elena,"Via Balbi 15/9, Genova",1,44.4155806,8.9253741,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Essiale B&B,"Via Gropallo 14/2, Genova",0,44.4099287,8.9446355,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Euro,"Via San Pier d'Arena 17/3, 16149 Genova",1,44.408869,8.8944571,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Fiorita,Via San Pier d'Arena 59,1,44.4095151,8.8915512,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Galles,Genova,3,44.415905,8.9203793,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
genova bnb,Genova,0,44.4149332,8.9300497,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Genova Fieschi Rooms,Genova,0,44.4032579,8.9352553,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
GenovaBnB,Genova,0,44.411549,8.9284064,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Genuadomus,"Salita Santa Maria della Sanità 42, 16122 Genova",0,44.4138804,8.9388625,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Ginevra,Genova,1,44.415656,8.9252765,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
"Grand Hotel Savoia Genova, Curio Collection by Hilton",Via Arsenale di Terra 5,5,44.41698,8.9230123,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Green House B&B,"Via San Lorenzo 2, 16123 Genova",0,44.4084185,8.9291813,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Helvetia,Genova,3,44.4134715,8.9286938,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Helvetia Suite,"Via Cairoli 12, 16124 Genova",0,44.4126375,8.9300075,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hermitage,Genova,3,44.3979976,8.9567712,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
HNN Luxury suites,Genova,0,44.4164041,8.9238215,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Holiday Inn,Via Milano 47,4,44.4115908,8.9082745,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel  Royal,Genova,0,44.4155589,8.9231969,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Acquaverde,Genova,2,44.4163486,8.9239221,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Arcobaleno,"Corso Torino 17/7, 16129 Genova",1,44.4004258,8.9496843,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Assarotti,"Via Assarotti 40C, 16122 Genova",2,44.4123135,8.9430852,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Astoria,Piazza Brignole 4,3,44.4091991,8.9435457,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Astro,Via Venti Settembre 3/21,1,44.4050563,8.9435689,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Balbi Genova,Via Balbi 21,2,44.4159224,8.9246399,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Bar Armonia,Genova,2,44.4137727,8.9262922,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Bellevue,Genova,3,44.417424,8.9224888,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Bernheof,Genova,1,44.4155887,8.9252873,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Boccascena,Via Carlo Barabino 62 rosso,3,44.3999372,8.9490435,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Bristol Palace,Via Venti Settembre 35,4,44.4068422,8.9362672,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Cairoli,Via Cairoli 14/4,0,44.4128871,8.9299056,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Cantore,Genova,3,44.4117088,8.892598,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Chopin,Genova,1,44.4159133,8.9216212,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Colombo,Via di Porta Soprana 27,3,44.4058805,8.9338877,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Continental Genoa,Via Arsenale di Terra 1,4,44.4167044,8.9233607,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Esperia,Via Val Cismon 1,3,44.3816771,9.0408117,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Fieramare,"Corso Torino 17/5 - 3° piano scala destra, 16129 Genova",1,44.4004939,8.9497033,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Fiume,Via Fiume 9r,2,44.4058792,8.9448061,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Galata,Genova,3,44.4159674,8.9211936,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Genova Liberty,Via Venti Settembre 23,2,44.4060782,8.9400238,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Genziana,Genova,1,44.4100187,8.9306003,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Iris,Via G. Rossetti 3,0,44.3886189,8.9976634,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Laurens,Via Giordano Bruno 7,3,44.3912887,8.9701247,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Lucia,Genova,1,44.4159682,8.9209073,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Major,Genova,1,44.4101358,8.9343435,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Meliã,Via Corsica 4,5,44.4017491,8.9381435,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Modena,Genova,2,44.4117315,8.8903881,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Nettuno Lido,Genova,1,44.3912331,8.9722172,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel No Logo,"Viale Sauli 5, 16121 Genova",2,44.4072753,8.9424907,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Olympia,Genova,2,44.4058257,8.9403857,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Paradiso,"Via San Pier d'Arena 35/7, Genova",2,44.409362,8.8924996,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Rex,Genova,2,44.3918894,8.9728438,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Ricci,Piazza Colombo,2,44.4060454,8.9431537,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Suisse,Genova,2,44.4058482,8.9402937,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Tirreno,Via dei Mille,3,44.3932666,8.9831749,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Veronese,Vico Cicala 3,3,44.4110046,8.9289986,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Hotel Youri il magnifico,Via Venti Settembre 2,2,44.4054796,8.9408041,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Il borgo di Genova,"Via Borgo Incrociati 7, Genova",3,44.4082266,8.9494231,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Il cielo sui tetti,Genova,3,44.4103654,8.9331994,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Il Genovino,Genova,0,44.399452,8.9644164,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Il giardino di Albaro,Via Oreste De Gaspari 19,3,44.3927895,8.9713507,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Inter-Viam,Genova,0,44.4193826,8.9188553,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Iris,Genova,3,44.3890059,8.9976958,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
La Brigna B&B,Via alla Brigna 16,0,44.4296328,8.7364793,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
La Briosa Nicole,Genova,0,44.4064856,8.9366821,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
La Capannina,Genova,3,44.3910553,8.9729554,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
La casa del viaggiatore,Genova,0,44.4156428,8.9286369,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
La Divina Dimora,Genova,0,44.4059829,8.9442526,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
La Sosta della Tartaruga,Via Caffaro 14,0,44.4139952,8.934819,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Lausanne,Genova,1,44.4167714,8.923941,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Le 3 Stazioni,Via San Benedetto 25,2,44.4157089,8.9156389,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Le finestre sul Porto Antico,Genova,0,44.410983,8.9288295,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Le Nuvole,Genova,0,44.4096263,8.9308714,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Le stanze di Boccadasse,Via Felice Cavallotti 23,0,44.3944086,8.9756241,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Leone X Genova,"Corso Paganini 16/7, 16124 Genova",0,44.4154594,8.9354313,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Locanda Alambra,Genova,0,44.4064739,8.9367062,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Locanda di Palazzo Cicala,Piazza di San Lorenzo 16,4,44.4081634,8.930681,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Lovin Genoa guest house,"Via di Porta Soprana 7, Genova",3,44.4063074,8.9330773,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Marathon Hostel,Via degli Archi 11,0,44.4052667,8.9395411,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Marina Place Resort,Via Pionieri e Aviatori d’Italia 129,4,44.4150108,8.8404775,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Massena,Genova,1,44.4165866,8.8761204,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Megan Hotel,Genova,2,44.410697,8.8872143,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Mini Hotel,Genova,2,44.4125336,8.9292802,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
My suite home,"Via di Fassolo 1/4A, 16126 Genova",0,44.4156625,8.9154214,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
NH Collection Genova Marina,Molo Ponte Calvi 5,4,44.4111059,8.926761,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
NH Genova Centro,Genova,4,44.4108474,8.938075,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
NH Genova Centro,Via Martin Piaggio 11,4,44.411002,8.9381873,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Novecento,Via Gropallo 4,2,44.4098309,8.9438473,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Novotel Genova Ovest,Via Antonio Cantore 8,4,44.4104669,8.9026436,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Nuovo nord,Genova,2,44.4161831,8.9241967,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
OStellin Genova - Hostel,Vico dei Parmigiani 1-3,0,44.4098259,8.9353545,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Ostello Bello,Via Balbi 38,0,44.4162376,8.9235314,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Ostello di Orione,Via Bartolomeo Bosco 14,0,44.407486,8.9390969,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Ostello per la Gioventù Genova,Passo Costanzi 10,0,44.4280143,8.9293124,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Ostello SuGenova,Salita nuova di Nostra Signora del Monte 23,0,44.4132624,8.9639852,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
"Ostello, The Hostel Abbey",Vico di Santa Fede 8 - 10,0,44.4137251,8.9270701,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Ostello;Castle the Hostel,Salita di San Nicolò 25,0,44.4177245,8.9307119,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Palazzo Grillo,Piazza delle Vigne 4,4,44.4094701,8.9310118,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Palazzo Zecchino,Via della Maddalena 32,0,44.4109509,8.9308299,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Pellicceria Guest House,Genova,0,44.4105636,8.9305546,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Primavera,Genova,1,44.4115326,8.8878605,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Principe,Genova,3,44.4161454,8.9202416,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Residenza Universitaria Arssu Balbi,Via Balbi 34,0,44.4158471,8.9240207,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Residenza Universitaria Arssu Marinelle,Piazzetta del Pozzetto 3,0,44.4153801,8.9243239,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Residenza universitaria Casa Paganini,Piazza di Santa Maria in Passione 32,0,44.4054331,8.9299299,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Residenza Universitaria Gramsci,Genova,0,44.4133559,8.9264223,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
SanCosmoSuite,Genova,0,44.406688,8.9286805,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Soffitta sul Mare,lungomare di Pegli 5c,0,44.4248269,8.8193692,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Starhotels President,Genova,4,44.4048816,8.9484129,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Suite 1906 Appartamenti,Via Mira 7,0,44.4046777,8.9492648,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
tilo,Genova,0,44.415547,8.9228501,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Tommaseo,Via Monte Suello 18/4,1,44.4017657,8.9532507,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Tower Genova airport,Via Pionieri ed Aviatori d'Italia 44,4,44.4168772,8.8536501,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Victoria House,Via Gropallo 4/11,0,44.4096719,8.9437887,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Villa delle Stufe,Via Cinque Maggio 87,0,44.3921579,8.9918398,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
"Villa per vacanze ""Villa D’Albertis""",Via Romana di Voltri 15,0,44.424739,8.7368769,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Virginia's rooms,Via Nino Bixio 4b,3,44.4015999,8.9360568,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Vittoria,Genova,3,44.4168023,8.9237504,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3131
Ca' de l'Ase,Giusvalla,0,44.4630941,8.4064186,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3252
da Rosina,Giusvalla,2,44.4471251,8.3532749,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3252
Il Pettirosso,Via Montenotte 36,0,44.4458945,8.3929807,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3252
Albergo Miramonti,Via Capoluogo 1/3,1,44.604924,9.2927305,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3286
